Repository URL,APK Paths,APK Count,Folder Path
https://github.com/zfdang/zSMTH-Android,"docs/zSMTH-release-v1.6.0.apk, docs/zSMTH-release-v1.6.1.apk, docs/zSMTH-release-v1.6.2.apk, docs/zSMTH-release-v1.6.5.apk, docs/zSMTH-release-v1.6.6.apk, docs/zSMTH-release-v1.6.8.apk, docs/zSMTH-release-v1.6.9.apk, docs/zSMTH-release-v1.7.0.apk, docs/zSMTH-release-v1.7.1.apk, docs/zSMTH-release-v1.7.2.apk, docs/zSMTH-release-v1.7.5.apk, docs/zSMTH-release-v1.7.6.apk, docs/zSMTH-release-v1.7.7.apk, docs/zSMTH-release-v1.7.8.apk, docs/zSMTH-release-v1.7.9.apk, docs/zSMTH-release-v1.8.0.apk, docs/zSMTH-release-v1.8.1.apk, docs/zSMTH-release-v1.8.2.apk, docs/zSMTH-release-v1.8.3.apk, docs/zSMTH-release-v1.8.4.apk, docs/zSMTH-release-v1.8.5.apk, docs/zSMTH-release-v1.8.6.apk, docs/zSMTH-release-v1.8.7.apk, docs/zSMTH-release-v20.10.09.apk, docs/zSMTH-release-v20.10.10.apk, docs/zSMTH-release-v20.10.12.apk, docs/zSMTH-release-v2020.08.10.apk, docs/zSMTH-release-v2020.08.11.apk, docs/zSMTH-release-v2020.08.12.apk, docs/zSMTH-release-v21.06.03.apk, docs/zSMTH-release-v21.06.04.apk, docs/zSMTH-release-v21.06.08.apk, docs/zSMTH-release-v21.07.12.apk, docs/zSMTH-release-v21.11.07.apk, docs/zSMTH-release-v22.04.24.apk, docs/zSMTH-release-v22.04.25.apk, docs/zSMTH-release-v22.04.26.apk, docs/zSMTH-release-v22.04.27.apk, docs/zSMTH-release-v22.04.28.apk, docs/zSMTH-release-v22.04.29.apk, docs/zSMTH-release-v23.03.31.apk, docs/zSMTH-release-v23.04.19.apk",42,H:\src_with_apk\zfdang_zSMTH-Android
https://github.com/nisenish/curiousme_raspizdashki,"CuriousMe/build/outputs/apk/CardboardSample-debug-unaligned.apk, CuriousMe/build/outputs/apk/CardboardSample-debug.apk, CuriousMe/build/outputs/apk/CuriousMe-debug-unaligned.apk, CuriousMe/build/outputs/apk/CuriousMe-debug.apk",4,H:\src_with_apk\nisenish_curiousme_raspizdashki
https://github.com/batmaster/facedetector_animation,visionSamples/FaceTracker/app/app-release.apk,1,H:\src_with_apk\batmaster_facedetector_animation
https://github.com/DylanRedfield/AutoAgend,"app/app-debug.apk, app/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk, app/build/outputs/apk/app-release-unaligned.apk",5,H:\src_with_apk\DylanRedfield_AutoAgend
https://github.com/2Canton/Carriot-Android,"app/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",3,H:\src_with_apk\2Canton_Carriot-Android
https://github.com/JamesWhitfield/Network-Traffic-Monitor,app/app-release.apk,1,H:\src_with_apk\JamesWhitfield_Network-Traffic-Monitor
https://github.com/hildegw/StadtLandFluss,app/app-release.apk,1,H:\src_with_apk\hildegw_StadtLandFluss
https://github.com/flyingrub/SpeedMeter,app/app-release.apk,1,H:\src_with_apk\flyingrub_SpeedMeter
https://github.com/ISWiB/android,app/app-release.apk,1,H:\src_with_apk\ISWiB_android
https://github.com/firesunCN/preventUnexpectedCall,apk/preventUnexpectedCall.apk,1,H:\src_with_apk\firesunCN_preventUnexpectedCall
https://github.com/Anthonyeef/XiuKoo,app/app-release.apk,1,H:\src_with_apk\Anthonyeef_XiuKoo
https://github.com/mr-glt/OpenScout,app/Demo.apk,1,H:\src_with_apk\mr-glt_OpenScout
https://github.com/mvestola/helsinki-testbed2-android,"old-apks/15.apk, old-apks/16.apk, old-apks/17.apk, old-apks/18.apk, old-apks/19.apk, old-apks/20.apk, old-apks/21.apk, old-apks/22.apk, old-apks/23.apk, old-apks/24.apk",10,H:\src_with_apk\mvestola_helsinki-testbed2-android
https://github.com/leeh7/LifeCounter,app/app-release.apk,1,H:\src_with_apk\leeh7_LifeCounter
https://github.com/suvankar-mitra/flashlight,app/app-release.apk,1,H:\src_with_apk\suvankar-mitra_flashlight
https://github.com/dexlex/DexPagerAdapter,dexpageradaptersample/dexpageradaptersample-release.apk,1,H:\src_with_apk\dexlex_DexPagerAdapter
https://github.com/linonetwo/bluetooth-reader-app,bluetoothApp.apk,1,H:\src_with_apk\linonetwo_bluetooth-reader-app
https://github.com/crawlersick/ovpnfetch,app/app-release.apk,1,H:\src_with_apk\crawlersick_ovpnfetch
https://github.com/BlockChainJSON/Bloockgle-Android,app/app-release.apk,1,H:\src_with_apk\BlockChainJSON_Bloockgle-Android
https://github.com/mickstar/Fortune-Android,fortune-mod-1.1.apk,1,H:\src_with_apk\mickstar_Fortune-Android
https://github.com/adrienfenech/MaterialIconView,app/app-release.apk,1,H:\src_with_apk\adrienfenech_MaterialIconView
https://github.com/qedsoftware/gid-finder,app/app-release.apk,1,H:\src_with_apk\qedsoftware_gid-finder
https://github.com/Darkhost/EoramMidSch,app/app-release.apk,1,H:\src_with_apk\Darkhost_EoramMidSch
https://github.com/milosmns/contacts-generator-android,resources/store-listing/Lorem-Contacts-2.0.apk,1,H:\src_with_apk\milosmns_contacts-generator-android
https://github.com/tonycosentini/spotify-remote-android,app/app-release.apk,1,H:\src_with_apk\tonycosentini_spotify-remote-android
https://github.com/sree93/OpenSesame,app/app-release.apk,1,H:\src_with_apk\sree93_OpenSesame
https://github.com/steinbachr/spitly-android,app/app-release.apk,1,H:\src_with_apk\steinbachr_spitly-android
https://github.com/brettren/Sunshine,app/app-release.apk,1,H:\src_with_apk\brettren_Sunshine
https://github.com/bropane/Qu-App,app/app-release.apk,1,H:\src_with_apk\bropane_Qu-App
https://github.com/albarytu/android-com-alfecosoft,"BaseConverter/app/app-release.apk, ColorCalculator/app/app-release.apk, IPCalculator/app/app-release.apk",3,H:\src_with_apk\albarytu_android-com-alfecosoft
https://github.com/honza-kasik/OlomouckyBazen,app/app-release.apk,1,H:\src_with_apk\honza-kasik_OlomouckyBazen
https://github.com/EternalMelody/Undistract,"Application/Application-release.apk, Application/Wearable-release.apk, Application/build/generated/res/microapk/release/raw/android_wear_micro_apk.apk, Application/build/intermediates/res/release/raw/android_wear_micro_apk.apk, Application/build/outputs/apk/Application-debug-unaligned.apk, Application/build/outputs/apk/Application-debug.apk, Application/build/outputs/apk/Application-release-unaligned.apk, Wearable/build/outputs/apk/Wearable-debug-unaligned.apk, Wearable/build/outputs/apk/Wearable-debug.apk, Wearable/build/outputs/apk/Wearable-release-unaligned.apk",10,H:\src_with_apk\EternalMelody_Undistract
https://github.com/spipau/workshop-on-mobile-technologies,apk/rise_weather.apk,1,H:\src_with_apk\spipau_workshop-on-mobile-technologies
https://github.com/gregorb/SMSForwarder-android,app/SMSForwarder.apk,1,H:\src_with_apk\gregorb_SMSForwarder-android
https://github.com/bb14521/Atharva-2K15,"apk/app-debug.apk, apk/app-release-1.1.apk, apk/app-release.apk",3,H:\src_with_apk\bb14521_Atharva-2K15
https://github.com/beingmiakashs/PowAgri,app/app-release.apk,1,H:\src_with_apk\beingmiakashs_PowAgri
https://github.com/qii/weiciyuan,bin/weiciyuansnapshot.apk,1,H:\src_with_apk\qii_weiciyuan
https://github.com/Endeal/patron-for-android,bin/classes/Patron.apk,1,H:\src_with_apk\Endeal_patron-for-android
https://github.com/TheZ3ro/WiFiPV,app/release/app-release.apk,1,H:\src_with_apk\TheZ3ro_WiFiPV
https://github.com/demantz/WearNetworkNotifications,WearNetworkNotifications.apk,1,H:\src_with_apk\demantz_WearNetworkNotifications
https://github.com/pTricKg/RingerToggle,"PhoneVolumeToggle/build/outputs/apk/PhoneVolumeToggle-debug-unaligned.apk, PhoneVolumeToggle/build/outputs/apk/PhoneVolumeToggle-debug.apk",2,H:\src_with_apk\pTricKg_RingerToggle
https://github.com/ShockWave-Kings/Pic-CHE,"app/app-release.apk, app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",3,H:\src_with_apk\ShockWave-Kings_Pic-CHE
https://github.com/VirgaSenis/Habitalize,app/app-release.apk,1,H:\src_with_apk\VirgaSenis_Habitalize
https://github.com/multivoltage/Dexpense,"app/app-release_vc5_vn_102.apk, app/app_senza_ads.apk",2,H:\src_with_apk\multivoltage_Dexpense
https://github.com/MaxSmile/EasyVPN-Free,"Binary/easyvpnfree-1.5-49-free-release.apk, binary/app-release-1.0-5.apk, binary/easyvpnfree-1.0-6-release.apk, binary/easyvpnfree-1.0-7-release.apk, binary/easyvpnfree-1.1-9-release.apk, binary/easyvpnfree-1.2-11-release.apk, binary/easyvpnfree-1.2-12-release.apk, binary/easyvpnfree-1.2-13-release.apk, binary/easyvpnfree-1.3-15-release.apk, binary/easyvpnfree-1.3-16-release.apk, binary/easyvpnfree-1.3-18-release.apk, binary/easyvpnfree-1.3-19-release.apk, binary/easyvpnfree-1.3-21-release.apk, binary/easyvpnfree-1.3-22-release.apk, binary/easyvpnfree-1.3-23-release.apk, binary/easyvpnfree-1.3-25-release.apk, binary/easyvpnfree-1.4-26-release.apk, binary/easyvpnfree-1.4-27-release.apk, binary/easyvpnfree-1.4-29-release.apk, binary/easyvpnfree-1.4-30-release.apk, binary/easyvpnfree-1.4-31-release.apk, binary/easyvpnfree-1.4-33-release.apk, binary/easyvpnfree-1.4-34-release.apk, binary/easyvpnfree-1.4-36-release.apk, binary/easyvpnfree-1.4-37-release.apk, binary/easyvpnfree-1.4-38-release.apk, binary/easyvpnfree-1.4-39-release.apk, binary/easyvpnfree-1.4-40-free-release.apk, binary/easyvpnfree-1.4-41-free-release.apk, binary/easyvpnfree-1.5-42-free-release.apk, binary/easyvpnfree-1.5-43-free-release.apk, binary/easyvpnfree-1.5-44-free-release.apk, binary/easyvpnfree-1.5-45-free-release.apk, binary/easyvpnfree-1.5-50-free-release.apk, binary/easyvpnfree-1.6-50-free-release.apk",35,H:\src_with_apk\MaxSmile_EasyVPN-Free
https://github.com/thatkide/lydia,"Autosense/Autosense/Autosense-paid-gitHub.apk, Autosense/Autosense/Autosense-paid-release.apk",2,H:\src_with_apk\thatkide_lydia
https://github.com/Magister-Android/Magister-Android,app/app-release.apk,1,H:\src_with_apk\Magister-Android_Magister-Android
https://github.com/PadaliaRushabh/remembertocall,app/app-release.apk,1,H:\src_with_apk\PadaliaRushabh_remembertocall
https://github.com/iturrioz/marranita,app/app-release.apk,1,H:\src_with_apk\iturrioz_marranita
https://github.com/katamaditya/Weather4U,app/app-release.apk,1,H:\src_with_apk\katamaditya_Weather4U
https://github.com/castaway2000/PawpadsAndroid,app/app-release.apk,1,H:\src_with_apk\castaway2000_PawpadsAndroid
https://github.com/rafagonc/reading-list-android,app/app-release.apk,1,H:\src_with_apk\rafagonc_reading-list-android
https://github.com/SeanCherngTW/CIN-NoBile,appGO2/app/app-release.apk,1,H:\src_with_apk\SeanCherngTW_CIN-NoBile
https://github.com/0lumide/Kanji-Unlock,app/app-release.apk,1,H:\src_with_apk\0lumide_Kanji-Unlock
https://github.com/coolhatharry/WhatsMyWifi,app/app-release.apk,1,H:\src_with_apk\coolhatharry_WhatsMyWifi
https://github.com/yourPISD/yourpisd,app/app-debug.apk,1,H:\src_with_apk\yourPISD_yourpisd
https://github.com/GavinPacini/daysuntil,app/app-release.apk,1,H:\src_with_apk\GavinPacini_daysuntil
https://github.com/brandjamie/VocabBuilder,"app-release1.0.apk, app/app-release.apk, app/app-release1.0.apk",3,H:\src_with_apk\brandjamie_VocabBuilder
https://github.com/rockwotj/Cam2PDF,app/app-release.apk,1,H:\src_with_apk\rockwotj_Cam2PDF
https://github.com/trinity-prep/tps-android-app,app/app-release.apk,1,H:\src_with_apk\trinity-prep_tps-android-app
https://github.com/WilderPereira/lmgtfyGen,app/app-release.apk,1,H:\src_with_apk\WilderPereira_lmgtfyGen
https://github.com/HochschuleHofStundenplanapp/AndroidStundenplanHof,app/StundenplanHofApp/release/Hochschule_Hof_Stundenplan_App-StundenplanHofApp-release.apk,1,H:\src_with_apk\HochschuleHofStundenplanapp_AndroidStundenplanHof
https://github.com/jrieke/ioiometer,app/app-release.apk,1,H:\src_with_apk\jrieke_ioiometer
https://github.com/intxcc/OwnTrack,"apks/6824fbd6996b773311c8dd35668b33d6816ee8e0.apk, apks/9c70e5581239addbbdd1c956a96e963fca291dc6.apk, apks/OwnTrack-0-4-open-beta.apk",3,H:\src_with_apk\intxcc_OwnTrack
https://github.com/Saren-Arterius/thoughts,app/app-release.apk,1,H:\src_with_apk\Saren-Arterius_thoughts
https://github.com/fabiusBile/ugkr-lessons-app-2.0,app/app-release.apk,1,H:\src_with_apk\fabiusBile_ugkr-lessons-app-2.0
https://github.com/as4565683/WordValueCalculator,app/app-release.apk,1,H:\src_with_apk\as4565683_WordValueCalculator
https://github.com/yeleman/ORTM-droid,app/app-release.apk,1,H:\src_with_apk\yeleman_ORTM-droid
https://github.com/MainScientist/uchelper-android,app/app-release.apk,1,H:\src_with_apk\MainScientist_uchelper-android
https://github.com/melancholiclabs/ElegantErowid,app/app-release.apk,1,H:\src_with_apk\melancholiclabs_ElegantErowid
https://github.com/schlingel/MentalMathX,app/app.apk,1,H:\src_with_apk\schlingel_MentalMathX
https://github.com/nicosquare/weaver,WeaverProjetc/WeaverProjetc-release.apk,1,H:\src_with_apk\nicosquare_weaver
https://github.com/numixproject/org.numixproject.iconsubmit,"com.numix.icons_circle/MainActivity22/app/app-release.apk, com.numix.icons_square/app-release.apk",2,H:\src_with_apk\numixproject_org.numixproject.iconsubmit
https://github.com/regini/inSquare,inSquareAndroid/app/app-release.apk,1,H:\src_with_apk\regini_inSquare
https://github.com/sharpfuryz/designernews,app/app-release.apk,1,H:\src_with_apk\sharpfuryz_designernews
https://github.com/abicelis/CreditCardExpenseManager,app/release/app-release.apk,1,H:\src_with_apk\abicelis_CreditCardExpenseManager
https://github.com/Yathannsh/LoklakAndroidApp,"app/loklak_wok_20151124.apk, app/loklak_wok_20151129.apk",2,H:\src_with_apk\Yathannsh_LoklakAndroidApp
https://github.com/sregg/spotify-tv,"releases/spotify-beta1.apk, releases/spotify-beta2.apk, releases/spotify-tv-1.0.apk",3,H:\src_with_apk\sregg_spotify-tv
https://github.com/JimSeker/augmentedreality,eclipse/basicARDemo/bin/basicARDemo.apk,1,H:\src_with_apk\JimSeker_augmentedreality
https://github.com/aspratyush/event-info-apps,android-published/SwedsD/app/swedsd-release.apk,1,H:\src_with_apk\aspratyush_event-info-apps
https://github.com/alaskalinuxuser/app_hourglass,"app/hourglass_1.2.apk, app/hourglass_1.4.apk, app/hourglass_1.5.apk, app/hourglass_1.6.apk, app/hourglass_1.7.apk, app/hourglass_1.8.apk, app/hourglass_1.9.apk",7,H:\src_with_apk\alaskalinuxuser_app_hourglass
https://github.com/fantasy1022/FancyTrendView,sample.apk,1,H:\src_with_apk\fantasy1022_FancyTrendView
https://github.com/cubic9com/ShowPreviousAndNextTweets,app/app-release.apk,1,H:\src_with_apk\cubic9com_ShowPreviousAndNextTweets
https://github.com/chenjunqian/here,"app-release.apk, app-resources/app-release.apk, lovermarker-global.apk",3,H:\src_with_apk\chenjunqian_here
https://github.com/YinLiWisdom/Android-YLSegmentedControl,apk/demo.apk,1,H:\src_with_apk\YinLiWisdom_Android-YLSegmentedControl
https://github.com/johnperry-math/Chinese-Remainder-Clock,app/app-release.apk,1,H:\src_with_apk\johnperry-math_Chinese-Remainder-Clock
https://github.com/jalotsav/Aalayam,"app/aalayam-release.apk, appnavjivan/release/appnavjivan-release.apk",2,H:\src_with_apk\jalotsav_Aalayam
https://github.com/xargsgrep/PortKnocker,"play/releases/PortKnocker-release-1.0.1.apk, play/releases/PortKnocker-release-1.0.2.apk, play/releases/PortKnocker-release-1.0.3.apk, play/releases/PortKnocker-release-1.0.4.apk, play/releases/PortKnocker-release-1.0.5.apk, play/releases/PortKnocker-release-1.0.6.apk, play/releases/PortKnocker-release-1.0.7.apk, play/releases/PortKnocker-release-1.0.apk",8,H:\src_with_apk\xargsgrep_PortKnocker
https://github.com/jimblackler/YourPhotosWatch,"Application/Wearable-release.apk, Application/ypw.apk",2,H:\src_with_apk\jimblackler_YourPhotosWatch
https://github.com/Vloz/Unecm_Android,app/app-all-release.apk,1,H:\src_with_apk\Vloz_Unecm_Android
https://github.com/Ashish-Bansal/OneTapVideoDownload,app-release.apk,1,H:\src_with_apk\Ashish-Bansal_OneTapVideoDownload
https://github.com/julianctni/ddvegan,app/release/app-release.apk,1,H:\src_with_apk\julianctni_ddvegan
https://github.com/anitaa1990/DeviceInfo-Sample,release/deviceinfo-release_1.0_20161022.apk,1,H:\src_with_apk\anitaa1990_DeviceInfo-Sample
https://github.com/ImperiusRex/PesapalDroid,samples/samples-release.apk,1,H:\src_with_apk\ImperiusRex_PesapalDroid
https://github.com/lobotrock/CincyStreetcarMapper,"app/app-release.apk, app/cincinnati-streetcar-tracker.apk",2,H:\src_with_apk\lobotrock_CincyStreetcarMapper
https://github.com/bmelnychuk/outlay,outlay.apk,1,H:\src_with_apk\bmelnychuk_outlay
https://github.com/scarrozzo/FacialExpressionRecognizer,"app/build/outputs/apk/app-debug-unaligned.apk, app/build/outputs/apk/app-debug.apk",2,H:\src_with_apk\scarrozzo_FacialExpressionRecognizer
https://github.com/SkyTreasure/Airbnb-Android-Google-Map-View,app/app-release.apk,1,H:\src_with_apk\SkyTreasure_Airbnb-Android-Google-Map-View
https://github.com/cmusatyalab/faceswap,"apk/app-debug.apk, apk/app-release.apk",2,H:\src_with_apk\cmusatyalab_faceswap
https://github.com/leandrodvd/ispalindrome_android,app/app-release.apk,1,H:\src_with_apk\leandrodvd_ispalindrome_android
https://github.com/selcukcihan/namewizard,app/app-release.apk,1,H:\src_with_apk\selcukcihan_namewizard
https://github.com/kenxwagner/K_and_EGetAPumpkin,app/app-release.apk,1,H:\src_with_apk\kenxwagner_K_and_EGetAPumpkin
https://github.com/duke8804/Iluq-Cloud,"build/outputs/apk/Iluq-Cloud-debug-unaligned.apk, build/outputs/apk/Iluq-Cloud-debug.apk, build/outputs/apk/Iluq-Cloud-release-unaligned.apk, build/outputs/apk/Kryptashare-debug-unaligned.apk, build/outputs/apk/Kryptashare-debug.apk, build/outputs/apk/Kryptashare-release-unaligned.apk",6,H:\src_with_apk\duke8804_Iluq-Cloud
https://github.com/vshl/Pictachio,Pictachio.apk,1,H:\src_with_apk\vshl_Pictachio
https://github.com/Rzegarra/AMIKA,"VegoAppBeta/app-debug-unaligned.apk, VegoAppBeta/app-debug.apk",2,H:\src_with_apk\Rzegarra_AMIKA
https://github.com/tarek360/PhotoDiscovery,app/app-release.apk,1,H:\src_with_apk\tarek360_PhotoDiscovery
https://github.com/JulienMrgrd/DBUFR,apk/DBUFR.apk,1,H:\src_with_apk\JulienMrgrd_DBUFR
https://github.com/HeegyuKim/FireFist,"mobile/mobile-release.apk, mobile/wear-release.apk",2,H:\src_with_apk\HeegyuKim_FireFist
https://github.com/simarpreetsingharora/puautologin,app/app-release.apk,1,H:\src_with_apk\simarpreetsingharora_puautologin
https://github.com/geniusforapp/fancyDialog,app/app-release.apk,1,H:\src_with_apk\geniusforapp_fancyDialog
https://github.com/MACEPA/EpiSample,"epiSample/EpiSample Beta 1.0.5 rev 10 AS.apk, epiSample/build/outputs/apk/epiSample-debug-unaligned.apk, epiSample/build/outputs/apk/epiSample-debug.apk, epiSample/build/outputs/apk/epiSample-release-unaligned.apk",4,H:\src_with_apk\MACEPA_EpiSample
https://github.com/stewForAni/Lamp,app-debug.apk,1,H:\src_with_apk\stewForAni_Lamp
https://github.com/CroceRossaItaliana/gaia-android,"apk/GaiaAndroidV0.3.2.apk, apk/GaiaAndroidV0.4.0.apk, apk/GaiaAndroidV0.4.1.apk, apk/GaiaAndroidV0.4.2.apk, apk/GaiaAndroidV0.4.3.apk, apk/GaiaAndroidV0.4.4.apk, apk/GaiaAndroidV0.4.5.apk, apk/GaiaAndroidV0.4.6.apk, apk/GaiaAndroidV0.4.7.apk, apk/GaiaAndroidV0.4.8.apk, apk/GaiaAndroidV0.5.0.apk, apk/GaiaAndroidV0.6.0.apk, apk/GaiaAndroidV0.6.1.apk, apk/GaiaAndroidV0.6.10.apk, apk/GaiaAndroidV0.6.11.apk, apk/GaiaAndroidV0.6.13.apk, apk/GaiaAndroidV0.6.14.apk, apk/GaiaAndroidV0.6.4.apk, apk/GaiaAndroidV0.6.5.apk, apk/GaiaAndroidV0.6.6.apk, apk/GaiaAndroidV0.6.9.apk, apk/GaiaAndroidV1.0.0.apk, apk/GaiaAndroidV1.0.1.apk, apk/GaiaAndroidV1.0.2.apk, apk/GaiaAndroidV1.0.3.apk",25,H:\src_with_apk\CroceRossaItaliana_gaia-android
https://github.com/wwSchrader/Peak_Fresh,app/app-release.apk,1,H:\src_with_apk\wwSchrader_Peak_Fresh
https://github.com/devsunset/rockfish,"rockfish_client/rockfish_client_android/Rockfish/app/app-release.apk, rockfish_client/rockfish_client_android/deploy/app-release.apk",2,H:\src_with_apk\devsunset_rockfish
https://github.com/initFabian/Android-NRInject,app/app-release.apk,1,H:\src_with_apk\initFabian_Android-NRInject
https://github.com/no-go/UART-Smartwatch,UART-Smartwatch_App/app/app-release.apk,1,H:\src_with_apk\no-go_UART-Smartwatch
https://github.com/epool/notes-app,app/app-release.apk,1,H:\src_with_apk\epool_notes-app
https://github.com/NightlyNexus/Multiplication-Visualizer,app/app-release.apk,1,H:\src_with_apk\NightlyNexus_Multiplication-Visualizer
https://github.com/alessioricco/btc-droid,app/app-release.apk,1,H:\src_with_apk\alessioricco_btc-droid
https://github.com/jarvislin/Produce-Price-Checker,app/app-release.apk,1,H:\src_with_apk\jarvislin_Produce-Price-Checker
https://github.com/AnthonyQuan/AndroidRTLPower,app/app-release.apk,1,H:\src_with_apk\AnthonyQuan_AndroidRTLPower
https://github.com/swimaf/EmpliTude,app/app-release.apk,1,H:\src_with_apk\swimaf_EmpliTude
https://github.com/tejas3108/TML-16,"app/app-debug.apk, app/app-release.apk",2,H:\src_with_apk\tejas3108_TML-16
https://github.com/AlstonLin/TheLearningLock,app/app-release.apk,1,H:\src_with_apk\AlstonLin_TheLearningLock
https://github.com/azadibogolubov/InterestDestroyer,Android Version/Interest Destroyer/app/app-release.apk,1,H:\src_with_apk\azadibogolubov_InterestDestroyer
https://github.com/tommasoberlose/screen-off,ScreenOff Develop/app-release.apk,1,H:\src_with_apk\tommasoberlose_screen-off
https://github.com/elixsr/FwdPortForwardingApp,"app/app-release.apk, app/release/app-release.apk",2,H:\src_with_apk\elixsr_FwdPortForwardingApp
https://github.com/leonardoleal/AventuraDoConhecimento,app/app-release.apk,1,H:\src_with_apk\leonardoleal_AventuraDoConhecimento
https://github.com/nohkumado/teleIPX800,build/bin/teleIPX800.apk,1,H:\src_with_apk\nohkumado_teleIPX800
https://github.com/GAlexMES/MusicArchivist,app/app-release.apk,1,H:\src_with_apk\GAlexMES_MusicArchivist
https://github.com/tomw1808/RefugeeBuddyAndroid,app/app-release.apk,1,H:\src_with_apk\tomw1808_RefugeeBuddyAndroid
https://github.com/fahrgemeinschaft/android-app,fg.apk,1,H:\src_with_apk\fahrgemeinschaft_android-app
https://github.com/mattmoyer4444/FunFactsApp,app/app-release.apk,1,H:\src_with_apk\mattmoyer4444_FunFactsApp
https://github.com/cogswell-io/piano-jam-solo,app/app-release.apk,1,H:\src_with_apk\cogswell-io_piano-jam-solo
https://github.com/safrzone/safrzone-android,app/app-release.apk,1,H:\src_with_apk\safrzone_safrzone-android
https://github.com/azizbekian/MoviesTraktTv,app/app-release.apk,1,H:\src_with_apk\azizbekian_MoviesTraktTv
https://github.com/mobile-cloud-computing/HybridComputationalOffloading,D2DFramework/bin/D2DFramework.apk,1,H:\src_with_apk\mobile-cloud-computing_HybridComputationalOffloading
https://github.com/Epi-Info/Epi-Info-Android,AppCode/build/outputs/apk/debug/AppCode-debug.apk,1,H:\src_with_apk\Epi-Info_Epi-Info-Android
https://github.com/sakurabird/Android-ParrotCallConfirm,ParrotCallConfirm_v2.3_vc19020301_release.apk,1,H:\src_with_apk\sakurabird_Android-ParrotCallConfirm
https://github.com/crysehillmes/PersistentSearchView,sample-apk/sample.apk,1,H:\src_with_apk\crysehillmes_PersistentSearchView
https://github.com/raatmarien/Point-and-Hit,android/Point&Hit-1.0-smaller.apk,1,H:\src_with_apk\raatmarien_Point-and-Hit
https://github.com/nawrasg/Atlantis,Android/Android-release.apk,1,H:\src_with_apk\nawrasg_Atlantis
https://github.com/hackathoner/LoveGame,app/app-release.apk,1,H:\src_with_apk\hackathoner_LoveGame
https://github.com/halx4/WOLpp-client-android,app/app-release.apk,1,H:\src_with_apk\halx4_WOLpp-client-android
https://github.com/ffedoroff/interstellar,"mobile/mobile-release.apk, mobile/wear-release.apk",2,H:\src_with_apk\ffedoroff_interstellar
https://github.com/rulogarcillan/CounterSomething,app/app-release.apk,1,H:\src_with_apk\rulogarcillan_CounterSomething
https://github.com/oakesville/mythling,raw/rel-2.1/mythling-release.apk,1,H:\src_with_apk\oakesville_mythling
https://github.com/Nucleus-Inc/Mude,app/mude.apk,1,H:\src_with_apk\Nucleus-Inc_Mude
https://github.com/demantz/RFAnalyzer,RFAnalyzer.apk,1,H:\src_with_apk\demantz_RFAnalyzer
https://github.com/arpruss/twopointheight,app/release/app-release.apk,1,H:\src_with_apk\arpruss_twopointheight
https://github.com/remijouannet/get10,app/app-release.apk,1,H:\src_with_apk\remijouannet_get10
https://github.com/Viac/UACC,app/app-release.apk,1,H:\src_with_apk\Viac_UACC
https://github.com/briansalvattore/launchpad-lima-16,sample.apk,1,H:\src_with_apk\briansalvattore_launchpad-lima-16
https://github.com/basil2style/getid,app/app-release.apk,1,H:\src_with_apk\basil2style_getid
https://github.com/lcsvcn/WhichFuel,"Combustivel/app/app-debug.apk, Combustivel/app/build/outputs/apk/app-debug-unaligned.apk, Combustivel/app/build/outputs/apk/app-debug.apk, Fuel/bin/Fuel.apk",4,H:\src_with_apk\lcsvcn_WhichFuel
https://github.com/badrequest/inSPorte,"InsPorte_android/app/build/apk/app-debug-unaligned.apk, releases/Android/InsPorte100.apk, releases/Android/InsPorte101.apk",3,H:\src_with_apk\badrequest_inSPorte
https://github.com/gazzumatteo/DuckMa-WatchFace,mobile-release.apk,1,H:\src_with_apk\gazzumatteo_DuckMa-WatchFace
https://github.com/melkamar/unioncollege-meals,app/UnionMealsWidget.apk,1,H:\src_with_apk\melkamar_unioncollege-meals
https://github.com/meetshah1995/TechFest2k15,"apk/app-debug.apk, apk/app-release-1.1.apk, apk/app-release.apk",3,H:\src_with_apk\meetshah1995_TechFest2k15
https://github.com/lasse-it/SMART,SMARTcontrol_android/app/app-release.apk,1,H:\src_with_apk\lasse-it_SMART
https://github.com/WGierke/weightlifting_schwedt,"production/bundesliga_app_v.2.0.2015.apk, production/gewichtheben_app_v0.1.apk, production/gewichtheben_app_v1.0.2015.apk, production/gewichtheben_app_v1.1.2015.apk, production/gewichtheben_app_v1.2.2015.apk",5,H:\src_with_apk\WGierke_weightlifting_schwedt
https://github.com/javiersantos/MaterialStyledDialogs,app/sample.apk,1,H:\src_with_apk\javiersantos_MaterialStyledDialogs
https://github.com/annamooseity/nim,NimSolver/app/app-release.apk,1,H:\src_with_apk\annamooseity_nim
https://github.com/kgilmer/Minimal-News-Feed-Reader-Widget,app/app-release.apk,1,H:\src_with_apk\kgilmer_Minimal-News-Feed-Reader-Widget
https://github.com/simonra/SpaceTime_Recorder,app/app-release.apk,1,H:\src_with_apk\simonra_SpaceTime_Recorder
https://github.com/MartinStyk/AndroidApkAnalyzer,app/release/app-release.apk,1,H:\src_with_apk\MartinStyk_AndroidApkAnalyzer
